time,angle
51.02,14.65
51.06,21.09
51.09,26.50
51.12,30.49
51.16,33.16
51.19,34.29
51.22,33.96
51.26,31.96
51.29,28.63
51.32,23.95
51.36,18.22
51.39,11.44
51.42,4.17
51.46,-3.37
51.49,-10.38
51.52,-16.66
51.56,-22.07
51.59,-26.20
51.62,-28.88
51.66,-30.08
51.69,-29.61
51.72,-27.63
51.76,-24.08
51.79,-19.31
51.82,-13.34
51.86,-6.46
51.89,0.75
51.92,8.17
51.96,15.28
51.99,21.50
52.02,26.67
52.06,30.33
52.09,32.88
52.12,33.92
52.16,33.33
52.19,31.24
52.22,27.64
52.26,22.91
52.29,17.02
52.32,10.17
52.36,2.91
52.39,-4.49
52.42,-11.46
52.46,-17.58
52.49,-22.65
52.52,-26.67
52.56,-29.09
52.59,-30.05
52.62,-29.38
52.66,-27.16
52.69,-23.48
52.72,-18.45
52.76,-12.43
52.79,-5.61
52.82,1.75
52.86,9.12
52.89,15.95
52.92,22.06
52.96,26.93
52.99,30.54
53.02,32.87
53.06,33.61
53.09,32.87
53.12,30.52
53.16,26.89
53.19,22.03
53.22,15.98
53.26,9.28
53.29,1.97
53.32,-5.23
53.36,-12.06
53.39,-17.96
53.42,-22.96
53.46,-26.62
53.49,-28.88
53.52,-29.58
53.56,-28.79
53.59,-26.32
53.62,-22.46
53.66,-17.28
53.69,-11.20
53.72,-4.35
53.76,2.96
53.79,10.15
53.82,16.88
53.86,22.77
53.89,27.53
53.92,30.94
53.96,32.98
53.99,33.54
54.02,32.52
54.06,30.09
54.09,26.32
54.12,21.33
54.16,15.20
54.19,8.38
54.22,1.04
54.26,-6.07
54.29,-12.69
54.32,-18.59
54.36,-23.31
54.39,-26.83
54.42,-28.77
54.46,-29.21
54.49,-28.09
54.52,-25.44
54.56,-21.38
54.59,-16.20
54.62,-9.98
54.66,-2.95
54.69,4.31
54.72,11.42
54.76,17.88
54.79,23.55
54.82,27.96
54.86,31.13
54.89,32.89
54.92,33.23
54.96,32.07
54.99,29.38
55.02,25.46
55.06,20.37
55.09,14.09
55.12,7.24
55.16,0.00
55.19,-7.12
55.22,-13.52
55.26,-19.15
55.29,-23.62
55.32,-26.81
55.36,-28.61
55.39,-28.81
55.42,-27.49
55.46,-24.59
55.49,-20.38
55.52,-15.01
55.56,-8.73
55.59,-1.93
55.62,5.26
55.66,12.39
55.69,18.70
55.72,24.09
55.76,28.27
55.79,31.20
55.82,32.69
55.86,32.72
55.89,31.24
55.92,28.39
55.96,24.23
55.99,18.97
56.02,12.62
56.06,5.71
56.09,-1.51
56.12,-8.44
56.16,-14.75
56.19,-20.16
56.22,-24.40
56.26,-27.36
56.29,-28.78
56.32,-28.66
56.36,-27.06
56.39,-24.04
56.42,-19.62
56.46,-14.21
56.49,-7.93
56.52,-0.94
56.56,6.10
56.59,13.03
56.62,19.27
56.66,24.34
56.69,28.41
56.72,31.10
56.76,32.40
56.79,32.12
56.82,30.36
56.86,27.26
56.89,22.86
56.92,17.35
56.96,10.88
56.99,3.99
57.02,-3.12
57.06,-10.02
57.09,-16.05
57.12,-21.20
57.16,-25.16
57.19,-27.90
57.22,-29.04
57.26,-28.64
57.29,-26.81
57.32,-23.47
57.36,-18.82
57.39,-13.23
57.42,-6.81
57.46,0.15
57.49,7.28
57.52,14.03
57.56,19.97
