time,angle
50.82,25.00
50.86,32.60
50.89,38.92
50.92,43.96
50.96,47.55
50.99,49.73
51.02,50.28
51.06,49.28
51.09,46.76
51.12,42.81
51.16,37.47
51.19,30.70
51.22,23.31
51.26,15.37
51.29,6.23
51.32,-2.36
51.36,-10.78
51.39,-20.02
51.42,-27.46
51.46,-34.81
51.49,-40.49
51.52,-44.77
51.56,-47.78
51.59,-49.26
51.62,-49.04
51.66,-47.19
51.69,-43.72
51.72,-38.85
51.76,-32.41
51.79,-24.84
51.82,-16.03
51.86,-6.13
51.89,2.24
51.92,12.25
51.96,20.73
51.99,29.00
52.02,35.84
52.06,41.40
52.09,45.57
52.12,48.39
52.16,49.67
52.19,49.37
52.22,47.48
52.26,44.18
52.29,39.56
52.32,33.33
52.36,26.37
52.39,18.74
52.42,10.39
52.46,1.64
52.49,-6.86
52.52,-15.65
52.56,-23.67
52.59,-31.01
52.62,-37.39
52.66,-42.35
52.69,-45.85
52.72,-47.93
52.76,-48.40
52.79,-47.32
52.82,-44.56
52.86,-40.47
52.89,-34.50
52.92,-27.45
52.96,-19.58
52.99,-10.26
53.02,-0.97
53.06,8.45
53.09,17.27
53.12,25.38
53.16,32.57
53.19,38.61
53.22,43.40
53.26,46.76
53.29,48.64
53.32,49.03
53.36,47.81
53.39,45.12
53.42,41.00
53.46,35.53
53.49,28.87
53.52,21.35
53.56,13.50
53.59,5.40
53.62,-3.58
53.66,-11.92
53.69,-20.27
53.72,-27.89
53.76,-34.37
53.79,-40.13
53.82,-44.18
53.86,-46.74
53.89,-47.81
53.92,-47.38
53.96,-45.31
53.99,-41.72
54.02,-36.69
54.06,-30.02
54.09,-22.14
54.12,-13.92
54.16,-4.59
54.19,5.26
54.22,13.73
54.26,22.37
54.29,29.67
54.32,36.24
54.36,41.34
54.39,45.22
54.42,47.66
54.46,48.59
54.49,47.97
54.52,45.81
54.56,42.29
54.59,37.40
54.62,31.07
54.66,24.08
54.69,16.39
54.72,7.96
54.76,-0.55
54.79,-8.73
54.82,-17.30
54.86,-25.21
54.89,-32.30
54.92,-38.06
54.96,-42.56
54.99,-45.59
55.02,-47.23
55.06,-47.24
55.09,-45.71
55.12,-42.67
55.16,-38.15
55.19,-32.12
55.22,-25.04
55.26,-16.22
55.29,-7.34
55.32,1.59
55.36,10.84
55.39,19.48
55.42,27.27
55.46,34.04
55.49,39.47
55.52,43.82
55.56,46.68
55.59,48.12
55.62,47.95
55.66,46.28
55.69,43.19
55.72,38.76
55.76,32.96
55.79,26.19
55.82,18.79
55.86,10.63
55.89,2.21
55.92,-6.01
55.96,-14.63
55.99,-22.49
56.02,-29.86
56.06,-36.28
56.09,-41.13
56.12,-44.51
56.16,-46.51
56.19,-47.08
56.22,-46.04
56.26,-43.57
56.29,-39.40
56.32,-33.51
56.36,-27.00
56.39,-18.97
56.42,-9.99
56.46,-0.99
56.49,8.22
56.52,16.95
56.56,24.87
56.59,31.88
56.62,37.87
56.66,42.41
56.69,45.67
56.72,47.41
56.76,47.79
56.79,46.51
56.82,43.87
56.86,39.81
56.89,34.55
56.92,28.15
56.96,20.75
56.99,12.93
57.02,5.16
57.06,-3.99
57.09,-12.00
57.12,-20.43
57.16,-27.80
57.19,-34.13
57.22,-39.55
57.26,-43.48
57.29,-45.90
57.32,-46.77
57.36,-46.14
57.39,-43.95
57.42,-40.22
57.46,-35.17
57.49,-28.64
57.52,-21.22
57.56,-12.36
57.59,-3.39
57.62,5.68
57.66,14.69
57.69,22.73
57.72,30.02
57.76,36.20
57.79,41.09
57.82,44.68
57.86,46.82
57.89,47.47
57.92,46.65
57.96,44.33
57.99,40.64
58.02,35.57
58.06,29.56
58.09,22.44
58.12,14.94
58.16,6.65
58.19,-2.08
58.22,-9.91
58.26,-18.27
58.29,-25.80
58.32,-32.60
58.36,-37.89
58.39,-42.19
58.42,-44.90
58.46,-46.18
58.49,-46.01
58.52,-44.26
58.56,-40.80
58.59,-36.03
58.62,-29.88
58.66,-22.50
58.69,-14.34
58.72,-5.44
58.76,4.39
58.79,12.43
58.82,20.81
58.86,28.10
58.89,34.61
58.92,39.57
58.96,43.49
58.99,45.97
59.02,46.96
59.06,46.52
59.09,44.56
59.12,41.18
59.16,36.44
59.19,30.55
59.22,23.79
59.26,16.34
59.29,8.21
59.32,-0.09
59.36,-7.87
59.39,-16.41
59.42,-24.14
59.46,-30.97
59.49,-36.70
59.52,-41.12
59.56,-44.14
59.59,-45.68
59.62,-45.70
59.66,-44.36
59.69,-41.34
59.72,-36.91
59.76,-30.91
59.79,-24.16
59.82,-16.01
59.86,-6.59
59.89,1.80
59.92,10.91
59.96,19.12
59.99,26.77
60.02,33.26
60.06,38.61
60.09,42.68
60.12,45.36
60.16,46.65
60.19,46.33
60.22,44.56
60.26,41.49
