time,angle
31.40,21.09
31.43,27.55
31.47,33.39
31.50,38.07
31.53,41.35
31.57,43.13
31.60,43.31
31.63,41.80
31.67,38.67
31.70,34.11
31.73,28.32
31.77,21.58
31.80,13.85
31.83,5.51
31.87,-3.06
31.90,-11.59
31.93,-19.45
31.97,-26.65
32.00,-32.93
32.03,-37.61
32.07,-41.14
32.10,-43.31
32.13,-43.94
32.17,-43.10
32.20,-40.72
32.23,-36.98
32.27,-32.00
32.30,-25.61
32.33,-18.10
32.37,-9.96
32.40,-1.44
32.43,7.01
32.47,15.09
32.50,22.37
32.53,28.59
32.57,34.23
32.60,38.64
32.63,41.57
32.67,42.89
32.70,42.66
32.73,40.82
32.77,37.46
32.80,32.59
32.83,26.67
32.87,19.61
32.90,11.76
32.93,3.43
32.97,-5.16
33.00,-13.46
33.03,-21.24
33.07,-28.14
33.10,-33.84
33.13,-38.35
33.17,-41.47
33.20,-43.30
33.23,-43.61
33.27,-42.38
33.30,-39.61
33.33,-35.56
33.37,-30.31
33.40,-23.58
33.43,-16.01
33.47,-7.81
33.50,0.77
33.53,9.16
33.57,16.99
33.60,24.02
33.63,29.96
33.67,35.20
33.70,39.13
33.73,41.65
33.77,42.59
33.80,41.93
33.83,39.69
33.87,35.92
33.90,30.74
33.93,24.69
33.97,17.48
34.00,9.55
34.03,1.07
34.06,-7.25
34.10,-15.36
34.13,-22.87
34.16,-29.48
34.20,-34.95
34.23,-38.95
34.26,-41.66
34.30,-43.05
34.33,-42.92
34.36,-41.28
34.40,-38.08
34.43,-33.83
34.46,-28.19
34.50,-21.37
34.53,-13.54
34.56,-5.38
34.60,3.16
34.63,11.29
34.66,18.89
34.70,25.49
34.73,31.28
34.76,36.14
34.80,39.63
34.83,41.63
34.86,42.10
34.90,41.01
34.93,38.33
34.96,34.17
35.00,28.72
35.03,22.35
35.06,15.07
35.10,7.04
35.13,-1.23
35.16,-9.57
35.20,-17.44
35.23,-24.64
35.26,-30.76
35.30,-35.75
35.33,-39.26
35.36,-41.64
35.40,-42.61
35.43,-42.01
35.46,-39.92
35.50,-36.39
35.53,-31.73
35.56,-25.81
35.60,-18.64
35.63,-10.89
35.66,-2.59
35.70,5.68
35.73,13.60
35.76,20.87
35.80,27.07
35.83,32.60
35.86,36.97
35.90,39.96
35.93,41.54
35.96,41.50
36.00,39.86
36.03,36.70
36.06,32.21
36.10,26.46
36.13,19.85
36.16,12.35
36.20,4.26
36.23,-4.04
36.26,-12.18
36.30,-19.81
36.33,-26.60
36.36,-32.39
36.40,-36.76
36.43,-40.02
36.46,-41.91
36.50,-42.31
36.53,-41.26
36.56,-38.71
36.60,-34.91
36.63,-29.78
36.66,-23.55
36.70,-16.30
36.73,-8.35
36.76,-0.16
36.80,8.02
36.83,15.72
36.86,22.71
36.90,28.57
36.93,33.76
36.96,37.68
37.00,40.18
37.03,41.21
37.06,40.64
37.10,38.51
37.13,34.88
37.16,29.90
37.20,24.00
37.23,17.19
37.26,9.48
37.30,1.43
37.33,-6.81
37.36,-14.67
37.40,-21.94
37.43,-28.35
37.46,-33.67
37.50,-37.60
37.53,-40.29
37.56,-41.64
37.60,-41.57
37.63,-39.95
37.66,-36.91
37.70,-32.78
37.73,-27.30
37.76,-20.69
37.80,-13.27
37.83,-5.28
37.86,2.92
37.90,10.80
37.93,18.25
37.96,24.77
38.00,30.21
38.03,34.93
38.06,38.30
38.10,40.25
38.13,40.68
38.16,39.51
38.20,36.91
38.23,32.83
38.26,27.56
38.30,21.35
38.33,14.28
38.36,6.49
38.40,-1.53
38.43,-9.54
38.46,-17.28
38.50,-24.31
38.53,-30.29
38.56,-35.12
38.60,-38.43
38.63,-40.56
38.66,-41.37
38.70,-40.76
38.73,-38.58
38.76,-35.12
38.80,-30.50
38.83,-24.67
38.86,-17.80
38.90,-10.21
38.93,-2.13
38.96,5.99
39.00,13.58
39.03,20.52
39.06,26.63
39.10,31.89
39.13,36.05
39.16,38.85
39.20,40.19
39.23,40.01
39.26,38.28
39.30,35.02
39.33,30.46
39.36,24.90
39.40,18.39
39.43,11.09
39.46,3.25
39.50,-4.85
39.53,-12.70
39.56,-20.01
39.60,-26.54
39.63,-32.01
39.66,-36.20
39.70,-39.01
39.73,-40.67
39.76,-40.83
39.80,-39.56
39.83,-36.91
39.86,-33.05
39.90,-28.01
39.93,-21.82
39.96,-14.64
40.00,-6.94
40.03,1.10
40.06,8.93
40.10,16.34
40.13,22.92
40.16,28.52
40.20,33.38
40.23,36.98
40.26,39.15
40.30,39.91
40.33,39.10
40.36,36.77
40.40,33.02
40.43,27.95
40.46,22.01
40.50,15.36
40.53,7.79
40.56,-0.09
40.60,-8.10
40.63,-15.69
40.66,-22.65
40.70,-28.74
40.73,-33.66
40.76,-37.24
40.80,-39.55
40.83,-40.56
40.86,-40.23
40.90,-38.33
40.93,-35.12
40.96,-30.97
41.00,-25.37
41.03,-18.75
41.06,-11.42
41.10,-3.52
41.13,4.42
41.16,12.03
41.20,18.99
41.23,25.30
41.26,30.46
41.30,34.75
41.33,37.75
41.36,39.29
41.40,39.34
41.43,37.87
41.46,34.90
41.50,30.59
41.53,25.17
41.56,18.94
41.60,11.88
41.63,4.23
41.66,-3.71
41.70,-11.59
41.73,-18.86
41.76,-25.36
41.80,-31.02
41.83,-35.37
