time,angle
82.34,-4.80
82.41,-12.01
82.47,-17.75
82.54,-20.74
82.61,-20.90
82.67,-17.92
82.74,-12.59
82.81,-5.57
82.87,2.08
82.94,9.27
83.01,14.82
83.07,17.92
83.14,18.16
83.21,15.49
83.27,10.16
83.34,3.09
83.41,-4.69
83.47,-11.84
83.54,-17.51
83.61,-20.54
83.67,-20.61
83.74,-17.91
83.81,-12.57
83.87,-5.61
83.94,2.00
84.01,9.13
84.07,14.61
84.14,17.75
84.21,18.00
84.27,15.33
84.34,10.18
84.41,3.13
84.47,-4.51
84.54,-11.64
84.61,-17.26
84.67,-20.29
84.74,-20.43
84.81,-17.78
84.87,-12.49
84.94,-5.61
85.01,1.93
85.07,9.01
85.14,14.43
85.21,17.56
85.27,17.83
85.34,15.26
85.41,10.10
85.47,3.17
85.54,-4.43
85.61,-11.48
85.67,-17.09
85.74,-20.07
85.81,-20.22
85.87,-17.60
85.94,-12.44
86.01,-5.65
86.07,1.79
86.14,8.83
86.21,14.25
86.27,17.34
86.34,17.68
86.41,15.11
86.47,10.07
86.54,3.20
86.61,-4.31
86.67,-11.36
86.74,-16.92
86.81,-19.93
86.87,-20.11
86.94,-17.49
87.01,-12.34
87.07,-5.64
87.14,1.76
87.21,8.71
87.27,14.10
87.34,17.21
87.41,17.51
87.47,14.96
87.54,10.00
87.61,3.19
87.67,-4.30
87.74,-11.25
87.81,-16.77
87.87,-19.79
87.94,-20.01
88.01,-17.45
88.07,-12.33
88.14,-5.61
88.21,1.73
88.27,8.60
88.34,14.00
88.41,17.03
88.47,17.33
88.54,14.92
88.61,9.89
88.67,3.13
88.74,-4.25
88.81,-11.11
88.87,-16.50
88.94,-19.55
89.01,-19.73
89.07,-17.16
89.14,-12.16
89.21,-5.55
89.27,1.73
89.34,8.56
89.41,13.92
89.47,16.86
89.54,17.18
89.61,14.69
89.67,9.74
89.74,3.07
89.81,-4.24
89.87,-11.07
89.94,-16.47
90.01,-19.41
90.07,-19.54
90.14,-17.11
90.21,-12.01
90.27,-5.46
90.34,1.73
90.41,8.48
90.47,13.76
90.54,16.71
90.61,16.91
90.67,14.50
90.74,9.66
90.81,3.00
90.87,-4.28
90.94,-11.03
91.01,-16.28
91.07,-19.17
91.14,-19.34
91.21,-16.84
91.27,-11.83
91.34,-5.40
91.41,1.71
91.47,8.39
91.54,13.68
91.61,16.56
91.67,16.84
91.74,14.34
91.81,9.45
91.87,2.91
91.94,-4.29
92.01,-10.94
92.07,-16.23
92.14,-19.03
92.21,-19.15
92.27,-16.57
92.34,-11.65
92.41,-5.26
92.47,1.82
92.54,8.42
92.61,13.71
92.67,16.44
92.74,16.68
92.81,14.20
92.87,9.32
92.94,2.82
93.01,-4.31
93.07,-10.92
93.14,-16.08
93.21,-18.89
93.27,-18.99
93.34,-16.44
93.41,-11.60
93.47,-5.18
93.54,1.83
93.61,8.41
93.67,13.54
93.74,16.25
93.81,16.45
93.87,14.00
93.94,9.13
94.01,2.69
94.07,-4.36
94.14,-10.90
94.21,-16.05
94.27,-18.75
94.34,-18.89
94.41,-16.32
94.47,-11.45
94.54,-5.03
94.61,1.91
94.67,8.38
94.74,13.38
94.81,16.12
94.87,16.23
94.94,13.75
95.01,8.90
95.07,2.54
95.14,-4.47
95.21,-10.96
95.27,-15.87
95.34,-18.62
95.41,-18.65
95.47,-16.16
95.54,-11.20
95.61,-4.93
95.67,1.95
95.74,8.39
95.81,13.31
95.87,15.94
95.94,16.03
96.01,13.58
96.07,8.79
96.14,2.41
96.21,-4.59
96.27,-10.90
96.34,-15.96
96.41,-18.44
96.47,-18.44
96.54,-15.91
96.61,-11.03
96.67,-4.76
96.74,2.09
96.81,8.40
96.87,13.19
96.94,15.80
97.01,15.83
97.07,13.34
97.14,8.55
97.21,2.20
97.27,-4.69
97.34,-10.99
97.41,-15.93
97.47,-18.37
97.54,-18.37
97.61,-15.74
97.67,-10.86
97.74,-4.63
97.81,2.09
97.87,8.35
97.94,13.07
98.01,15.68
98.07,15.69
98.14,13.10
98.21,8.32
98.27,2.02
98.34,-4.77
98.41,-11.05
98.47,-15.76
98.54,-18.23
98.61,-18.16
98.67,-15.48
98.74,-10.61
98.81,-4.44
98.87,2.28
98.94,8.46
99.01,13.09
99.07,15.57
99.14,15.51
99.21,12.87
99.27,8.10
99.34,1.87
99.41,-4.88
99.47,-11.07
99.54,-15.69
99.61,-18.12
99.67,-17.98
99.74,-15.29
99.81,-10.47
99.87,-4.25
99.94,2.40
100.01,8.51
100.07,13.06
100.14,15.43
100.21,15.33
100.27,12.67
100.34,7.88
100.41,1.62
100.47,-5.11
100.54,-11.04
100.61,-15.59
100.67,-17.97
100.74,-17.75
100.81,-14.97
100.87,-10.16
100.94,-4.04
101.01,2.54
101.07,8.57
101.14,13.01
101.21,15.35
101.27,15.16
101.34,12.43
101.41,7.58
101.47,1.43
101.54,-5.09
101.61,-11.14
101.67,-15.64
101.74,-17.91
101.81,-17.67
101.87,-14.81
101.94,-10.02
102.01,-3.84
102.07,2.67
102.14,8.58
102.21,12.94
102.27,15.22
102.34,14.90
102.41,12.21
102.47,7.44
102.54,1.23
102.61,-5.31
102.67,-11.24
102.74,-15.55
102.81,-17.81
102.87,-17.36
102.94,-14.62
103.01,-9.71
103.07,-3.59
103.14,2.82
103.21,8.67
103.27,12.94
103.34,15.04
103.41,14.75
103.47,11.92
103.54,7.07
103.61,1.04
103.67,-5.45
103.74,-11.19
103.81,-15.59
103.87,-17.61
103.94,-17.05
104.01,-14.31
104.07,-9.47
104.14,-3.37
104.21,3.02
104.27,8.72
104.34,12.94
104.41,14.96
104.47,14.51
104.54,11.71
104.61,6.81
104.67,0.78
104.74,-5.62
104.81,-11.30
104.87,-15.54
104.94,-17.43
105.01,-16.94
105.07,-13.99
105.14,-9.19
105.21,-3.16
105.27,3.21
105.34,8.89
105.41,12.93
105.47,14.83
105.54,14.28
105.61,11.41
105.67,6.65
105.74,0.58
105.81,-5.72
105.87,-11.48
105.94,-15.52
106.01,-17.33
106.07,-16.80
106.14,-13.79
106.21,-8.91
106.27,-2.90
106.34,3.33
106.41,8.88
106.47,12.87
106.54,14.65
106.61,14.05
106.67,11.16
106.74,6.29
106.81,0.24
106.87,-6.04
106.94,-11.63
107.01,-15.46
107.07,-17.10
107.14,-16.49
107.21,-13.53
107.27,-8.59
107.34,-2.65
107.41,3.56
107.47,9.01
107.54,12.91
107.61,14.60
107.67,13.90
107.74,10.93
107.81,6.06
107.87,0.05
107.94,-6.14
108.01,-11.65
108.07,-15.40
108.14,-17.06
108.21,-16.29
108.27,-13.18
