time,angle
184.00,12.4
184.00,15.8
184.00,16.9
184.00,15.3
184.00,11.6
184.00,6.2
184.00,-0.0999999999999943
184.00,-6.40000000000001
184.00,-12
184.00,-16
184.00,-17
184.00,-16
184.00,-13
185.00,-8.3
185.00,-1.7
185.00,4.5
185.00,10.2
185.00,14.6
185.00,16.6
185.00,16.1
185.00,13.2
185.00,8.5
185.00,2.8
185.00,-3.59999999999999
185.00,-9.40000000000001
185.00,-14
185.00,-17
185.00,-17
186.00,-15
186.00,-11
186.00,-4.5
186.00,2
186.00,8
186.00,12.9
186.00,16
186.00,16.6
186.00,14.8
186.00,10.7
186.00,5.3
186.00,-0.900000000000006
186.00,-7.09999999999999
186.00,-12
186.00,-16
187.00,-17
187.00,-16
187.00,-12
187.00,-7.09999999999999
187.00,-1.09999999999999
187.00,5.40000000000001
187.00,10.5
187.00,14.8
187.00,16.5
187.00,15.5
187.00,12.7
187.00,7.59999999999999
187.00,1.8
187.00,-4.40000000000001
187.00,-9.90000000000001
188.00,-14
188.00,-17
188.00,-17
188.00,-14
188.00,-9.59999999999999
188.00,-3.59999999999999
188.00,2.7
188.00,8.7
188.00,13.2
188.00,15.8
188.00,16.2
188.00,13.9
188.00,9.8
188.00,4.2
188.00,-1.7
189.00,-7.90000000000001
189.00,-13
189.00,-16
189.00,-17
189.00,-15
189.00,-12
189.00,-6.3
189.00,0
189.00,5.59999999999999
189.00,11.1
189.00,14.8
189.00,16
189.00,14.9
189.00,11.7
189.00,6.59999999999999
190.00,0.700000000000003
190.00,-5.40000000000001
190.00,-11
190.00,-15
190.00,-17
190.00,-16
190.00,-13
190.00,-8.5
190.00,-2.5
190.00,3.59999999999999
190.00,9
190.00,13.3
190.00,15.8
190.00,15.8
190.00,13.3
191.00,9
191.00,3.40000000000001
191.00,-2.7
191.00,-8.40000000000001
191.00,-13
191.00,-16
191.00,-17
191.00,-14
191.00,-11
191.00,-5.09999999999999
191.00,1
191.00,6.7
191.00,11.8
191.00,15.2
191.00,15.9
192.00,14.6
192.00,10.9
192.00,5.7
192.00,-0.200000000000003
192.00,-6.09999999999999
192.00,-11
192.00,-15
192.00,-16
192.00,-15
192.00,-12
192.00,-7.3
192.00,-1.3
192.00,4.40000000000001
192.00,10.2
192.00,14.1
193.00,15.9
193.00,15.4
193.00,12.7
193.00,8.09999999999999
193.00,2.59999999999999
193.00,-3.40000000000001
193.00,-8.90000000000001
193.00,-13
193.00,-16
193.00,-16
193.00,-14
193.00,-9.2
193.00,-3.7
193.00,2.40000000000001
193.00,8.09999999999999
194.00,12.7
194.00,15.4
194.00,16
194.00,14.1
194.00,10.3
194.00,4.90000000000001
194.00,-0.900000000000006
194.00,-6.7
194.00,-12
194.00,-15
194.00,-16
194.00,-15
194.00,-11
194.00,-6.2
194.00,-0.5
195.00,5.3
195.00,10.8
195.00,14.4
195.00,15.8
195.00,15.1
195.00,12.1
195.00,7.2
195.00,1.59999999999999
195.00,-4.3
195.00,-9.5
195.00,-14
195.00,-16
195.00,-16
195.00,-13
195.00,-8.5
196.00,-2.7
196.00,3.3
196.00,8.59999999999999
196.00,13
196.00,15.5
196.00,15.6
196.00,13.5
196.00,9.3
196.00,3.90000000000001
196.00,-1.90000000000001
196.00,-7.5
196.00,-12
196.00,-15
196.00,-16
196.00,-14
197.00,-11
197.00,-5.3
197.00,0.5
197.00,6.40000000000001
197.00,11.2
197.00,14.6
197.00,15.7
197.00,14.5
197.00,11
197.00,6.2
197.00,0.599999999999994
197.00,-5.3
197.00,-10
197.00,-14
197.00,-16
198.00,-15
198.00,-12
198.00,-7.59999999999999
198.00,-1.8
198.00,3.8
198.00,9.40000000000001
198.00,13
198.00,15.4
198.00,15
198.00,12.6
198.00,8.3
198.00,2.90000000000001
198.00,-2.90000000000001
198.00,-8.3
198.00,-13
199.00,-15
