time,angle
43.16,-17.17
43.19,-12.48
43.22,-7.13
43.26,-1.44
43.29,4.32
43.32,10.04
43.36,15.37
43.39,20.09
43.42,24.22
43.46,27.39
43.49,29.64
43.52,30.84
43.56,30.98
43.59,29.96
43.62,27.96
43.66,24.98
43.69,21.13
43.72,16.61
43.76,11.54
43.79,6.21
43.82,0.67
43.86,-4.82
43.89,-10.05
43.92,-14.77
43.96,-19.03
43.99,-22.61
44.02,-25.30
44.06,-27.03
44.09,-27.86
44.12,-27.57
44.16,-26.26
44.19,-24.05
44.22,-20.70
44.26,-16.66
44.29,-11.88
44.32,-6.46
44.36,-0.83
44.39,4.90
44.42,10.43
44.46,15.63
44.49,20.27
44.52,24.28
44.56,27.32
44.59,29.45
44.62,30.59
44.66,30.57
44.69,29.50
44.72,27.37
44.76,24.35
44.79,20.43
44.82,15.90
44.86,10.86
44.89,5.58
44.92,0.10
44.96,-5.31
44.99,-10.44
45.02,-15.12
45.06,-19.27
45.09,-22.73
45.12,-25.26
45.16,-26.87
45.19,-27.55
45.22,-27.19
45.26,-25.79
45.29,-23.43
45.32,-20.12
45.36,-15.97
45.39,-11.16
45.42,-5.80
45.46,-0.23
45.49,5.41
45.52,10.86
45.56,15.97
45.59,20.53
45.62,24.40
45.66,27.32
45.69,29.34
45.72,30.32
45.76,30.23
45.79,29.10
45.82,26.88
45.86,23.77
45.89,19.91
45.92,15.35
45.96,10.29
45.99,5.04
46.02,-0.38
46.06,-5.68
46.09,-10.79
46.12,-15.29
46.16,-19.35
46.19,-22.74
46.22,-25.15
46.26,-26.66
46.29,-27.16
46.32,-26.65
46.36,-25.16
46.39,-22.69
46.42,-19.32
46.46,-15.10
46.49,-10.28
46.52,-4.95
46.56,0.62
46.59,6.14
46.62,11.47
46.66,16.49
46.69,20.92
46.72,24.64
46.76,27.43
46.79,29.32
46.82,30.11
46.86,29.86
46.89,28.55
46.92,26.33
46.96,23.18
46.99,19.22
47.02,14.64
47.06,9.61
47.09,4.31
47.12,-0.98
47.16,-6.22
47.19,-11.28
47.22,-15.72
47.26,-19.62
47.29,-22.80
47.32,-25.09
47.36,-26.48
47.39,-26.87
47.42,-26.21
47.46,-24.64
47.49,-22.09
47.52,-18.56
47.56,-14.31
47.59,-9.53
47.62,-4.24
47.66,1.29
47.69,6.76
47.72,12.01
47.76,16.87
47.79,21.18
47.82,24.80
47.86,27.44
47.89,29.17
47.92,29.85
47.96,29.47
47.99,28.10
48.02,25.75
48.06,22.46
48.09,18.52
48.12,13.88
48.16,8.94
48.19,3.68
48.22,-1.59
48.26,-6.78
48.29,-11.67
48.32,-16.03
48.36,-19.77
48.39,-22.76
48.42,-24.92
48.46,-26.11
48.49,-26.38
48.52,-25.61
48.56,-23.92
48.59,-21.29
48.62,-17.68
48.66,-13.44
48.69,-8.55
48.72,-3.27
48.76,2.14
48.79,7.53
48.82,12.63
48.86,17.38
48.89,21.57
48.92,25.03
48.96,27.51
48.99,29.07
49.02,29.56
49.06,29.05
49.09,27.51
49.12,25.06
49.16,21.68
49.19,17.62
49.22,13.00
49.26,7.97
49.29,2.79
49.32,-2.47
49.36,-7.63
49.39,-12.44
49.42,-16.64
49.46,-20.25
49.49,-23.11
49.52,-25.13
49.56,-26.16
49.59,-26.24
49.62,-25.33
49.66,-23.51
49.69,-20.67
49.72,-17.14
49.76,-12.81
49.79,-7.93
49.82,-2.69
49.86,2.71
49.89,7.97
49.92,12.98
49.96,17.67
49.99,21.73
50.02,25.02
50.06,27.33
50.09,28.74
50.12,29.11
50.16,28.40
50.19,26.76
50.22,24.19
50.26,20.72
50.29,16.62
50.32,11.96
50.36,7.03
50.39,1.80
50.42,-3.40
50.46,-8.43
50.49,-13.05
50.52,-17.12
50.56,-20.61
50.59,-23.31
50.62,-25.16
50.66,-26.03
50.69,-25.97
50.72,-24.95
50.76,-22.95
50.79,-20.08
50.82,-16.45
50.86,-12.10
50.89,-7.18
